Train Set 	 Validation Set 
3.8851800448652627 	 3.595340547107515 
3.605962338654891 	 3.3801363118489585 
3.303675333658854 	 3.1469126383463544 
3.2850170135498047 	 2.939636548360189 
2.8473399328807045 	 2.5157656734936857 
2.6239904850087266 	 2.326752520622091 
2.2141215006510415 	 1.851205825805664 
1.8243637084960938 	 1.781852157027633 
1.3773062569754464 	 1.4758279678669382 
1.16494275521541 	 1.541171134786403 
1.3704002066834333 	 1.1324256122976109 
1.0045896889506907 	 1.2492175535722212 
1.1319183976682898 	 1.06889865822988 
1.1183152917313248 	 1.350628865559896 
1.2948748848655007 	 1.2249521414438884 
1.051384783805685 	 0.9381701729514382 
0.6415895734514508 	 0.7981023373811141 
1.2152062493401605 	 1.1124836603800456 
1.1249120235443115 	 1.0347148508265398 
1.038496788511885 	 0.844182034756275 
1.1308918253580729 	 0.7329195712475066 
0.7525730916898544 	 0.6529737805563306 
0.8712889353434244 	 0.7492106604197669 
0.7843981656161222 	 0.7702489332719282 
0.7922623516762093 	 0.5655278767624946 
0.8876914978027344 	 0.8831234384090343 
0.9839777489231057 	 0.587521592231646 
0.7979668776194254 	 0.7151103019714355 
0.6168863811190166 	 0.6858547755650112 
0.8242193063100179 	 0.6570572036880631 
0.8012390948356466 	 0.7540090062596776 
0.7557871363184474 	 0.7143726651630704 
0.9260749294333261 	 0.5800864731056102 
0.7419592974937126 	 0.40725347730848527 
0.7399226824442545 	 0.5267230540782482 
0.6675005873588666 	 0.7450162197681184 
0.6390583801269532 	 0.5775996674882605 
0.6800827980041504 	 0.5842931270599365 
0.7999812998670213 	 0.5924268842817427 
0.6808813971442145 	 0.6932900470236073 
0.7019488594748757 	 0.6175772864539344 
0.6112809664961221 	 0.5731626287236944 
0.6109219897877086 	 0.602900309105442 
0.5691839998418634 	 0.7659398905436198 
0.5271557747049535 	 0.6857614720121343 
0.6517506429593857 	 0.7208938598632812 
0.5781232861505039 	 0.46718431555706524 
0.5380697683854536 	 0.7191375891367594 
0.5361805791440217 	 0.4053328983367436 
0.43232932923332096 	 0.5592224814675071 
0.7153358115806235 	 0.6472505222667347 
0.6851268513997396 	 0.48763127369923637 
0.595615305799119 	 0.4098081588745117 
0.48955496874722565 	 0.6443770794158287 
0.574033574855074 	 0.44243712652297246 
0.4470772397690925 	 0.5207359677269345 
0.7744620259602865 	 0.6397619600649234 
0.6356211317346451 	 0.541286955488489 
0.5103029997452445 	 0.4494391850062779 
0.5007494971865699 	 0.4637185010043057 
0.7241541274050449 	 0.5309571205301488 
0.49096456304326785 	 0.49746007767934647 
0.6354434204101562 	 0.5742800692294506 
0.6192289717653965 	 0.6835748332820527 
0.68598739306132 	 0.5929182301396909 
0.6250626550961847 	 0.3797360072060237 
0.4706176273406498 	 0.4591896499412647 
0.6483966573079427 	 0.4845084591188293 
0.466893499547785 	 0.5806187282909047 
0.5976813496022985 	 0.5780420100435297 
0.40579226660350015 	 0.5413414975430103 
0.7033108870188395 	 0.4817924499511719 
0.5462366450916637 	 0.5219475013622339 
0.46002224513462614 	 0.6039811555329744 
0.6501894200101812 	 0.5359677253885472 
0.4327728098089045 	 0.49320569951483545 
0.556671954215841 	 0.45824393359097565 
0.6524018351236979 	 0.5752975463867187 
0.4660072023906405 	 0.6151938438415527 
0.6555177307128907 	 0.43736376081194195 
0.4263222104027158 	 0.5913771208342131 
0.5290308865633878 	 0.4853407686406916 
0.5693434101261504 	 0.5668002189473903 
0.4672223004427823 	 0.5593673624890916 
0.5717039717004654 	 0.565134440382866 
0.6284102996190389 	 0.5580097978765314 
0.5107682243226066 	 0.5722355143229166 
0.5009699734774503 	 0.4949797717007724 
0.47722498575846356 	 0.6179499524704953 
0.7321221828460693 	 0.4192956288655599 
0.5158458153406779 	 0.5514555668485337 
0.5313221012149845 	 0.49818018649486784 
0.5131965393715716 	 0.46750604538690477 
0.5665684143702189 	 0.49080358852039685 
0.4845937093098958 	 0.413539069039481 
0.5573884679916057 	 0.5189463432798994 
0.4738653000086954 	 0.3821341196695964 
0.38609634883820065 	 0.5586528015136719 
0.6705481211344401 	 0.5139980316162109 
0.41747149554165924 	 0.5268043311866554 
0.534490944682688 	 0.5822317383506082 
0.43629597860669334 	 0.5356044335798784 
0.613822275797526 	 0.5679792112058347 
0.6461204322608741 	 0.5427390336990356 
0.4128890567355686 	 0.3412913367861793 
0.5615087535283337 	 0.6029238193593127 
0.3782232678125775 	 0.6630831162134806 
0.47456246234001 	 0.5822712106907622 
0.6208171583201787 	 0.5160907109578451 
0.39731931686401367 	 0.5490265704215841 
0.6264566977818807 	 0.559587148030599 
0.5563794049349698 	 0.47365549165908605 
0.5584416085101188 	 0.43474070231119794 
0.39902232942127047 	 0.6193840106328329 
0.5835667419433593 	 0.44225163893266156 
0.49889673868815104 	 0.5590173933241103 
0.54139015522409 	 0.5004577333964999 
0.4675184615114902 	 0.45425928751627603 
0.501480221748352 	 0.5963475306828817 
0.5160681551153009 	 0.6044363062432472 
0.591499277750651 	 0.6318921434118393 
0.5242112080256144 	 0.41377016097780256 
0.43698758664338483 	 0.4667055434074955 
0.6471805057010135 	 0.5152911376953125 
0.4611354101271856 	 0.47294953940571216 
0.3473746890113467 	 0.5295164801857688 
0.3178879874093192 	 0.5583113413008433 
0.661659996788781 	 0.39466458275204613 
0.5223770547420421 	 0.6026378885904948 
0.5687637726465861 	 0.5276961326599121 
0.44653734247735205 	 0.4632270336151123 
0.6688778498401381 	 0.49025149778886273 
0.49047632086766907 	 0.44635442703489275 
0.4250657217843192 	 0.3997321355910528 
0.541684137631769 	 0.5184713745117188 
0.5351904233296713 	 0.5526870814236727 
0.5667630053581075 	 0.5066944690460854 
0.44335211139835723 	 0.5381437540054321 
0.4735263446429828 	 0.527526136757671 
0.5982379397830447 	 0.48378406871448865 
0.5523372284353596 	 0.5095923868815104 
0.4011857471768818 	 0.43507933238195995 
0.42759545208656624 	 0.3718655298626612 
0.51686916612599 	 0.38357008071172805 
0.49136965325538146 	 0.4654062444513494 
0.4800893610174006 	 0.5488706948100657 
0.5052718071088399 	 0.4804418654668899 
0.5240632320972199 	 0.4647683082742894 
0.408417153865733 	 0.4965529510940331 
0.4615152965892445 	 0.44975503962090674 
0.48409900259464345 	 0.4576692127046131 
0.6125699281692505 	 0.5528574625651042 
0.4577417982385514 	 0.5044289188108583 
0.4908270263671875 	 0.5317731883427869 
0.5380175864859803 	 0.6056396961212158 
0.5059219778400578 	 0.4674779291022314 
0.5078385941525723 	 0.5704057249304366 
0.5266529027966486 	 0.5151126942736037 
0.4902201090773491 	 0.5349691263834635 
0.5009007961192029 	 0.3869618915376209 
0.4876077779134115 	 0.4415010724748884 
0.4716707562643384 	 0.513048605485396 
0.5148798624674479 	 0.42081921342490375 
0.4074261809048587 	 0.3942342485700335 
0.5077945761484642 	 0.4231055123465402 
0.38884308224632624 	 0.5841426443546376 
0.5470069679054054 	 0.5459921264648437 
0.6354250024866175 	 0.5201361028997747 
0.5010346609448629 	 0.5272410778289146 
0.5263510351782447 	 0.5285449093335295 
0.38973995995899985 	 0.5442989522760565 
0.4276617334244099 	 0.4640851407437711 
0.6816478570302328 	 0.4722130552251288 
0.3711037105984158 	 0.44749084890705265 
0.5260321434507979 	 0.5664312442143759 
