Train Set 	 Validation Set 
229.4532310761601 	 88.88487589346009 
93.31250608972756 	 51.56838942988069 
61.77803465257208 	 41.62637477338587 
49.455323535275745 	 35.89739470136344 
41.02245454903109 	 30.941555676413266 
34.20659289302596 	 24.723873373276966 
28.35738704577986 	 18.786013526533413 
23.434304763035602 	 14.411471229103583 
19.613957715321735 	 11.857837540304832 
16.57337431735303 	 10.027993527123249 
14.173075569681375 	 8.726346214736875 
12.223609078361328 	 7.776438497718242 
10.613780445363147 	 7.057778729315064 
9.293406124574592 	 6.495525770735907 
8.20166814758117 	 6.211859960718175 
7.266243500163756 	 5.813752701565861 
6.4992613095835035 	 5.703213521971424 
5.818635984357581 	 5.363420849916969 
5.237730112420508 	 5.274164318563338 
4.734014651861536 	 4.896412682682847 
4.295824162213199 	 5.116244550735827 
3.9296450798051903 	 4.922412394000822 
3.6078590384448868 	 4.924713701108694 
3.3314985123025367 	 4.831070981015138 
3.0822622316429413 	 4.759073693707021 
2.8719492037612273 	 4.678161856144557 
2.6936509979058463 	 4.774783769990949 
2.5247402194752753 	 4.664520406995302 
2.380515873073095 	 4.756093457485461 
2.251613561647484 	 4.750649062266205 
2.1338904058358756 	 4.7965220067266445 
2.0246917553335786 	 4.837318425895845 
1.9209315414170185 	 4.726243486824979 
1.8207728363663318 	 4.680781731897548 
1.732485403497535 	 4.476488622139669 
1.649614777909704 	 4.669468423396738 
1.5551711916923523 	 4.543195372639267 
1.4661502181047417 	 4.559309401945442 
1.3788492132023156 	 4.492159424591186 
1.2892661976167954 	 4.255998721667211 
