Train Set 	 Validation Set 
0.5522179160785037 	 0.1027350462973118 
0.024126165627597077 	 0.01984094121005564 
0.0025343343668572057 	 0.026752046619852376 
0.0013197180850141167 	 0.004946633674470442 
0.0014732304456997881 	 0.016031694595724167 
0.0005306986311116762 	 0.00032189683683793105 
0.000666564194835766 	 0.0002326734801976099 
0.00022626797139404378 	 0.0001567862248824288 
0.0001498701627006663 	 0.00011730092678806699 
0.00011626296707700438 	 9.382368859535616e-05 
0.00013650730747567303 	 0.007501835164259234 
0.001853189846628284 	 0.00012312400559451252 
0.00010919808882009385 	 7.99250324018344e-05 
7.646219121698612e-05 	 5.8045209568393025e-05 
0.0002705324629370055 	 7.86869646357705e-05 
7.019153011941712e-05 	 4.484099762131728e-05 
4.51928794204017e-05 	 3.5453918480059316e-05 
0.0015036372550604467 	 0.00011380427202398313 
9.265851952003742e-05 	 4.264560993760824e-05 
4.088274504077954e-05 	 2.9693482030693093e-05 
0.000834134908407553 	 5.0509793904244103e-05 
4.234911984453211e-05 	 2.6913476523034097e-05 
2.696799587759063e-05 	 1.9923893844298574e-05 
9.81733162739779e-05 	 3.6946129382288617e-05 
4.2009243002920714e-05 	 1.675423832888815e-05 
1.705029571772682e-05 	 1.2791145135928498e-05 
1.3738311151993397e-05 	 1.075243978578198e-05 
0.00024066602549940958 	 0.007354927468224473 
0.0015196444812494792 	 3.465160677608636e-05 
2.841155693452522e-05 	 1.68688975030645e-05 
2.2424463817122012e-05 	 1.2693838341095083e-05 
1.3204399700384973e-05 	 9.595951593967453e-06 
1.0539842646165755e-05 	 8.028016834162245e-06 
9.041091433690763e-06 	 6.974821038359854e-06 
0.00019537486415285716 	 3.975742913012039e-05 
0.00023234077729089754 	 1.1390385398477691e-05 
2.249354289519859e-05 	 8.130999438955248e-06 
1.2009016493749935e-05 	 5.946569607268819e-06 
6.614680829227058e-06 	 4.8763133474408066e-06 
5.631105818754913e-06 	 4.277956317569728e-06 
5.067618770971508e-06 	 3.88145888661841e-06 
4.758601383185868e-06 	 3.6180388828402755e-06 
0.002125965475239702 	 0.0020445990376174446 
0.00031520835664180824 	 1.6463274602886353e-05 
1.5077580588585427e-05 	 9.53796942277612e-06 
1.0064035624013536e-05 	 7.054786649297015e-06 
7.991210527027177e-06 	 5.86412785369681e-06 
6.73200884193647e-06 	 4.9033296926652485e-06 
0.0002215703961105395 	 0.001819483955235531 
9.694758055398105e-05 	 7.074532515530121e-06 
4.964647525482224e-05 	 1.0745804610494467e-05 
7.803243712241876e-06 	 4.596580354354091e-06 
5.266412052248785e-06 	 3.68240180900362e-06 
4.442753489095607e-06 	 3.2779334690401025e-06 
1.544657559776349e-05 	 1.4676241551656166e-05 
0.0001361417305471551 	 9.561274271705078e-06 
0.0004060629574785561 	 8.357570788489068e-06 
7.655618864918325e-06 	 4.714949693065829e-06 
0.00034019150451156013 	 9.30170838165352e-06 
8.183704477374501e-06 	 4.7993587053324085e-06 
5.162207140114685e-06 	 3.5976652162346344e-06 
4.19235833641639e-06 	 3.0624853371548287e-06 
3.7059792000769175e-06 	 2.740535429828534e-06 
3.4295651346097613e-06 	 2.5254573431863855e-06 
0.0015569747946888798 	 2.4736689218635937e-05 
3.280475746096898e-05 	 5.968933692201971e-06 
4.665494527286723e-05 	 4.0142097943663386e-06 
3.6589772714968554e-05 	 3.154338596037372e-06 
6.68608759674628e-06 	 5.553150112107341e-06 
4.162041049597278e-06 	 2.204751749126271e-06 
2.9026606663172532e-06 	 2.0158912656413687e-06 
0.0001142845956037886 	 1.3224273104805476e-05 
4.094059793782164e-05 	 2.306736816882178e-05 
0.00010408880078763981 	 6.872449678970345e-06 
1.8288903205455738e-05 	 3.845508802312127e-06 
5.356037026967668e-06 	 2.0640314644316237e-06 
3.27081122794601e-06 	 1.6787078038760228e-06 
2.331684267868804e-06 	 1.544319876042469e-06 
0.0005291736947461681 	 1.0789299787055434e-05 
7.234670089107707e-06 	 3.394944888852825e-06 
8.391648120861756e-06 	 2.4340760958130838e-06 
3.039150481647381e-06 	 2.0142100430305053e-06 
1.0385188838356144e-05 	 6.726085365742273e-05 
7.580107261250614e-05 	 1.018570015904039e-05 
1.6172416745092978e-05 	 1.874203381443554e-06 
2.301392754636566e-06 	 1.5332186378492182e-06 
2.544318759773003e-06 	 1.5022777147134457e-06 
3.532864396675757e-05 	 4.422300597590427e-06 
1.5915324716322295e-05 	 1.7958702377048514e-06 
0.000615680863568252 	 1.1465133346583959e-05 
7.656272652975698e-06 	 3.45504353000641e-06 
0.0001221769295825134 	 4.391125945143618e-06 
6.485727026058152e-06 	 2.515980137710964e-06 
3.1979738031709944e-06 	 2.029731160205085e-06 
2.6395398828138495e-06 	 1.7670000120450001e-06 
7.785888629225164e-06 	 1.7207332424125827e-06 
2.816326580947893e-05 	 3.176181345614688e-06 
4.0914017184300845e-05 	 3.0493600834666894e-06 
6.788516446407999e-05 	 3.4375118394520886e-06 
2.885205656950083e-06 	 1.6989987227047788e-06 
